Date/Time,Year,Month,Day,Time,Data Quality,Temp (C),Temp Flag,Dew Point Temp (C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2012-07-19 09:00,2012,7,19,09:00,,18.6,,11.8,,65,,25,,17,,24.1,,101.78,,,,,,Mainly Clear
2012-07-19 10:00,2012,7,19,10:00,,19.8,,12.3,,62,,27,,13,,24.1,,101.74,,,,,,Mainly Clear
2012-07-19 11:00,2012,7,19,11:00,,19.8,,13.1,,65,,27,,15,,24.1,,101.69,,,,,,Mainly Clear
2012-07-19 12:00,2012,7,19,12:00,,21.6,,13.5,,60,,27,,11,,32.2,,101.61,,25,,,,Clear
2012-07-19 13:00,2012,7,19,13:00,,21.5,,13.4,,60,,27,,19,,48.3,,101.56,,25,,,,Mainly Clear
2012-07-19 14:00,2012,7,19,14:00,,22.6,,13.4,,56,,30,,17,,48.3,,101.48,,26,,,,Mainly Clear
2012-07-19 15:00,2012,7,19,15:00,,23.1,,13.2,,54,,27,,15,,48.3,,101.42,,26,,,,Mainly Clear
2012-07-19 16:00,2012,7,19,16:00,,21.8,,12.9,,57,,26,,15,,48.3,,101.35,,25,,,,Mostly Cloudy
2012-07-19 17:00,2012,7,19,17:00,,22.5,,13.9,,58,,28,,13,,48.3,,101.28,,26,,,,Mostly Cloudy
2012-07-19 18:00,2012,7,19,18:00,,21.2,,14,,63,,25,,11,,48.3,,101.26,,25,,,,Mostly Cloudy
2012-07-19 19:00,2012,7,19,19:00,,20.5,,13.9,,66,,22,,6,,48.3,,101.24,,,,,,Mostly Cloudy
2012-07-19 20:00,2012,7,19,20:00,,19.3,,14.2,,72,,29,,4,,48.3,,101.2,,,,,,Mainly Clear
2012-07-19 21:00,2012,7,19,21:00,,19.9,,14.3,,70,,18,,4,,48.3,,101.24,,,,,,Mainly Clear
2012-07-19 22:00,2012,7,19,22:00,,19.4,,14.3,,72,,21,,4,,48.3,,101.24,,,,,,Mainly Clear
2012-07-19 23:00,2012,7,19,23:00,,18.8,,13.2,,70,,13,,6,,48.3,,101.28,,,,,,Mainly Clear
2012-07-20 00:00,2012,7,20,00:00,,17.6,,12.3,,71,,11,,9,,48.3,,101.29,,,,,,Mainly Clear
2012-07-20 01:00,2012,7,20,01:00,,17.8,,12.4,,71,,11,,19,,48.3,,101.36,,,,,,Mostly Cloudy
2012-07-20 02:00,2012,7,20,02:00,,18,,12.3,,69,,12,,20,,48.3,,101.33,,,,,,Rain Showers
2012-07-20 03:00,2012,7,20,03:00,,17.7,,12,,69,,9,,17,,48.3,,101.35,,,,,,Mostly Cloudy
2012-07-20 04:00,2012,7,20,04:00,,17.2,,11.3,,68,,10,,19,,48.3,,101.49,,,,,,Rain Showers
2012-07-20 05:00,2012,7,20,05:00,,17.3,,12.1,,71,,10,,17,,32.2,,101.53,,,,,,Rain Showers
2012-07-20 06:00,2012,7,20,06:00,,18.3,,12.6,,69,,8,,11,,32.2,,101.47,,,,,,Mostly Cloudy
2012-07-20 07:00,2012,7,20,07:00,,18,,12.9,,72,,10,,17,,32.2,,101.43,,,,,,Rain Showers
2012-07-20 08:00,2012,7,20,08:00,,16.3,,11.8,,75,,12,,17,,19.3,,101.56,,,,,,Rain
2012-07-20 09:00,2012,7,20,09:00,,16,,12.3,,79,,8,,7,,19.3,,101.58,,,,,,Rain
2012-07-20 10:00,2012,7,20,10:00,,15.7,,11.9,,78,,12,,17,,19.3,,101.7,,,,,,Rain
2012-07-20 11:00,2012,7,20,11:00,,16.5,,12.6,,78,,11,,22,,24.1,,101.69,,,,,,Cloudy
2012-07-20 12:00,2012,7,20,12:00,,16,,11.8,,76,,13,,24,,24.1,,101.76,,,,,,Cloudy
2012-07-20 13:00,2012,7,20,13:00,,15.7,,11.2,,75,,14,,24,,24.1,,101.8,,,,,,Cloudy
2012-07-20 14:00,2012,7,20,14:00,,16.2,,10.9,,71,,13,,24,,24.1,,101.83,,,,,,Cloudy
2012-07-20 15:00,2012,7,20,15:00,,16.6,,11.2,,70,,12,,20,,24.1,,101.85,,,,,,Rain Showers
2012-07-20 16:00,2012,7,20,16:00,,16.3,,12.2,,77,,10,,17,,19.3,,101.89,,,,,,Cloudy
2012-07-20 17:00,2012,7,20,17:00,,17.9,,12.2,,69,,12,,17,,24.1,,101.89,,,,,,Cloudy
2012-07-20 18:00,2012,7,20,18:00,,17.5,,12,,70,,11,,15,,24.1,,101.98,,,,,,Cloudy
2012-07-20 19:00,2012,7,20,19:00,,17.1,,11.3,,69,,13,,15,,24.1,,102.02,,,,,,Cloudy
2012-07-20 20:00,2012,7,20,20:00,,16.3,,11.4,,73,,10,,15,,24.1,,102.06,,,,,,Cloudy
2012-07-20 21:00,2012,7,20,21:00,,15.8,,11.2,,74,,10,,17,,24.1,,102.12,,,,,,Cloudy
2012-07-20 22:00,2012,7,20,22:00,,15.6,,11.1,,75,,10,,19,,24.1,,102.14,,,,,,Cloudy
2012-07-20 23:00,2012,7,20,23:00,,15.6,,11.2,,75,,10,,19,,24.1,,102.15,,,,,,Cloudy
2012-07-21 00:00,2012,7,21,00:00,,15.7,,11,,74,,10,,20,,24.1,,102.17,,,,,,Cloudy
2012-07-21 01:00,2012,7,21,01:00,,15.7,,11,,74,,10,,15,,24.1,,102.16,,,,,,Rain Showers
2012-07-21 02:00,2012,7,21,02:00,,15.7,,11.5,,76,,10,,13,,19.3,,102.17,,,,,,Drizzle
2012-07-21 03:00,2012,7,21,03:00,,15.9,,12.1,,78,,11,,9,,19.3,,102.16,,,,,,Cloudy
2012-07-21 04:00,2012,7,21,04:00,,15.5,,11.9,,79,,10,,15,,19.3,,102.13,,,,,,Rain Showers
2012-07-21 05:00,2012,7,21,05:00,,15.6,,12.2,,80,,8,,7,,19.3,,102.13,,,,,,Mostly Cloudy
2012-07-21 06:00,2012,7,21,06:00,,15.8,,12.1,,79,,10,,11,,19.3,,102.14,,,,,,Mostly Cloudy
2012-07-21 07:00,2012,7,21,07:00,,16,,12.4,,79,,17,,7,,19.3,,102.16,,,,,,Rain Showers
2012-07-21 08:00,2012,7,21,08:00,,16.4,,12.2,,76,,14,,7,,24.1,,102.17,,,,,,Mostly Cloudy
2012-07-21 09:00,2012,7,21,09:00,,16.9,,12.7,,76,,13,,11,,24.1,,102.17,,,,,,Mostly Cloudy
2012-07-21 10:00,2012,7,21,10:00,,18.1,,12,,68,,12,,13,,24.1,,102.16,,,,,,Mostly Cloudy
2012-07-21 11:00,2012,7,21,11:00,,18.8,,11.6,,63,,12,,15,,24.1,,102.15,,,,,,Mostly Cloudy
2012-07-21 12:00,2012,7,21,12:00,,20.1,,11.5,,58,,15,,13,,32.2,,102.14,,,,,,Mostly Cloudy
2012-07-21 13:00,2012,7,21,13:00,,20.7,,12,,57,,17,,13,,32.2,,102.12,,,,,,Mainly Clear
2012-07-21 14:00,2012,7,21,14:00,,20.7,,11.1,,54,,12,,17,,32.2,,102.05,,,,,,Mainly Clear
2012-07-21 15:00,2012,7,21,15:00,,21.5,,10,,48,,18,,9,,48.3,,102.02,,,,,,Mainly Clear
2012-07-21 16:00,2012,7,21,16:00,,21.8,,11.6,,52,,18,,11,,48.3,,101.96,,,,,,Mainly Clear
2012-07-21 17:00,2012,7,21,17:00,,21.4,,11.5,,53,,20,,17,,48.3,,101.9,,,,,,Mainly Clear
2012-07-21 18:00,2012,7,21,18:00,,21,,10.7,,52,,21,,7,,48.3,,101.85,,,,,,Mainly Clear
2012-07-21 19:00,2012,7,21,19:00,,20.4,,10.9,,54,,14,,9,,48.3,,101.81,,,,,,Mainly Clear
2012-07-21 20:00,2012,7,21,20:00,,19.3,,9.9,,54,,16,,6,,48.3,,101.78,,,,,,Mainly Clear
2012-07-21 21:00,2012,7,21,21:00,,18.1,,10.3,,60,,16,,9,,48.3,,101.78,,,,,,Mainly Clear
2012-07-21 22:00,2012,7,21,22:00,,17.3,,9.9,,62,,18,,6,,48.3,,101.75,,,,,,Mainly Clear
2012-07-21 23:00,2012,7,21,23:00,,17.5,,10.5,,63,,,,0,,32.2,,101.73,,,,,,Mostly Cloudy
2012-07-22 00:00,2012,7,22,00:00,,17.6,,10.4,,63,,,,0,,32.2,,101.71,,,,,,Mostly Cloudy
2012-07-22 01:00,2012,7,22,01:00,,16.8,,11.3,,70,,11,,7,,32.2,,101.66,,,,,,Mostly Cloudy
2012-07-22 02:00,2012,7,22,02:00,,16.4,,10.8,,69,,10,,15,,32.2,,101.64,,,,,,Mostly Cloudy
2012-07-22 03:00,2012,7,22,03:00,,16,,9.7,,66,,13,,13,,32.2,,101.64,,,,,,Mostly Cloudy
2012-07-22 04:00,2012,7,22,04:00,,15.3,,9.6,,69,,12,,15,,32.2,,101.66,,,,,,Cloudy
2012-07-22 05:00,2012,7,22,05:00,,13.8,,9.4,,75,,13,,19,,32.2,,101.69,,,,,,Mostly Cloudy
2012-07-22 06:00,2012,7,22,06:00,,15,,9.7,,71,,11,,17,,32.2,,101.7,,,,,,Mostly Cloudy
2012-07-22 07:00,2012,7,22,07:00,,15.4,,9.5,,68,,11,,20,,32.2,,101.7,,,,,,Mostly Cloudy
2012-07-22 08:00,2012,7,22,08:00,,15.5,,9.4,,67,,14,,19,,32.2,,101.73,,,,,,Cloudy
2012-07-22 09:00,2012,7,22,09:00,,16,,9.3,,64,,12,,17,,32.2,,101.72,,,,,,Cloudy
2012-07-22 10:00,2012,7,22,10:00,,16.1,,9.7,,66,,11,,17,,32.2,,101.73,,,,,,Cloudy
2012-07-22 11:00,2012,7,22,11:00,,16.5,,9.2,,62,,13,,19,,32.2,,101.73,,,,,,Cloudy
2012-07-22 12:00,2012,7,22,12:00,,17.5,,9.9,,61,,11,,17,,32.2,,101.74,,,,,,Cloudy
2012-07-22 13:00,2012,7,22,13:00,,16.8,,9.1,,60,,14,,20,,32.2,,101.77,,,,,,Cloudy
2012-07-22 14:00,2012,7,22,14:00,,18.1,,9.2,,56,,11,,17,,32.2,,101.77,,,,,,Mostly Cloudy
2012-07-22 15:00,2012,7,22,15:00,,18.9,,9,,53,,15,,17,,32.2,,101.76,,,,,,Mostly Cloudy
2012-07-22 16:00,2012,7,22,16:00,,19.1,,9.7,,54,,12,,15,,32.2,,101.78,,,,,,Mostly Cloudy
2012-07-22 17:00,2012,7,22,17:00,,17.8,,8.9,,56,,15,,13,,32.2,,101.77,,,,,,Mostly Cloudy
2012-07-22 18:00,2012,7,22,18:00,,16.7,,9.1,,61,,18,,11,,32.2,,101.76,,,,,,Mostly Cloudy
2012-07-22 19:00,2012,7,22,19:00,,16.1,,9.4,,64,,25,,7,,32.2,,101.76,,,,,,Mostly Cloudy
2012-07-22 20:00,2012,7,22,20:00,,14.6,,8.9,,69,,28,,6,,32.2,,101.81,,,,,,Mostly Cloudy
2012-07-22 21:00,2012,7,22,21:00,,13.9,,9,,72,,27,,17,,32.2,,101.79,,,,,,Mostly Cloudy
2012-07-22 22:00,2012,7,22,22:00,,14.9,,9.1,,68,,27,,17,,32.2,,101.81,,,,,,Mostly Cloudy
2012-07-22 23:00,2012,7,22,23:00,,15.1,,9.4,,69,,26,,17,,32.2,,101.82,,,,,,Mostly Cloudy
2012-07-23 00:00,2012,7,23,00:00,,15.6,,9.2,,66,,26,,15,,32.2,,101.82,,,,,,Mostly Cloudy
2012-07-23 01:00,2012,7,23,01:00,,14.8,,9.6,,71,,26,,24,,24.1,,101.81,,,,,,Rain Showers
2012-07-23 02:00,2012,7,23,02:00,,13.5,,9.3,,76,,23,,24,,12.9,,101.8,,,,,,Rain
2012-07-23 03:00,2012,7,23,03:00,,13,,9.1,,77,,18,,9,,12.9,,101.84,,,,,,Rain
2012-07-23 04:00,2012,7,23,04:00,,13,,9.3,,78,,17,,15,,12.9,,101.82,,,,,,Rain
2012-07-23 05:00,2012,7,23,05:00,,12.8,,9,,78,,18,,13,,3.2,,101.85,,,,,,Rain - Fog
2012-07-23 06:00,2012,7,23,06:00,,12.8,,9.2,,79,,17,,15,,19.3,,101.86,,,,,,Cloudy
2012-07-23 07:00,2012,7,23,07:00,,14.1,,9.4,,73,,26,,17,,19.3,,101.9,,,,,,Cloudy
2012-07-23 08:00,2012,7,23,08:00,,13.6,,9.4,,76,,20,,11,,19.3,,101.97,,,,,,Rain Showers
2012-07-23 09:00,2012,7,23,09:00,,14.1,,9.6,,74,,15,,9,,19.3,,102.01,,,,,,Rain Showers
2012-07-23 10:00,2012,7,23,10:00,,13.9,,9.3,,74,,14,,19,,16.1,,102.06,,,,,,Rain Showers
2012-07-23 11:00,2012,7,23,11:00,,14.7,,9.6,,71,,14,,17,,19.3,,102.11,,,,,,Cloudy
2012-07-23 12:00,2012,7,23,12:00,,14.9,,9.2,,69,,14,,20,,19.3,,102.19,,,,,,Cloudy
2012-07-23 13:00,2012,7,23,13:00,,14.7,,8.9,,68,,12,,17,,19.3,,102.25,,,,,,Cloudy
2012-07-23 14:00,2012,7,23,14:00,,14.9,,9,,68,,11,,20,,19.3,,102.28,,,,,,Cloudy
2012-07-23 15:00,2012,7,23,15:00,,15.3,,9.2,,67,,11,,20,,19.3,,102.27,,,,,,Cloudy
2012-07-23 16:00,2012,7,23,16:00,,15.3,,9.1,,66,,10,,26,,19.3,,102.27,,,,,,Cloudy
2012-07-23 17:00,2012,7,23,17:00,,15.3,,9.9,,70,,9,,19,,19.3,,102.27,,,,,,Cloudy
2012-07-23 18:00,2012,7,23,18:00,,14.6,,9.7,,72,,9,,15,,19.3,,102.29,,,,,,Cloudy
2012-07-23 19:00,2012,7,23,19:00,,14.6,,9.7,,72,,8,,11,,19.3,,102.25,,,,,,Rain Showers
2012-07-23 20:00,2012,7,23,20:00,,14.6,,9.5,,71,,8,,13,,24.1,,102.25,,,,,,Cloudy
2012-07-23 21:00,2012,7,23,21:00,,14.6,,9.7,,72,,8,,13,,24.1,,102.24,,,,,,Cloudy
2012-07-23 22:00,2012,7,23,22:00,,14.5,,9.4,,71,,9,,9,,24.1,,102.22,,,,,,Cloudy
2012-07-23 23:00,2012,7,23,23:00,,14.4,,9.4,,72,,9,,9,,24.1,,102.2,,,,,,Cloudy
2012-07-24 00:00,2012,7,24,00:00,,14.3,,9.5,,73,,9,,7,,24.1,,102.17,,,,,,Cloudy
2012-07-24 01:00,2012,7,24,01:00,,14.3,,9.4,,72,,8,,6,,24.1,,102.16,,,,,,Cloudy
2012-07-24 02:00,2012,7,24,02:00,,14.5,,9.6,,72,,4,,4,,24.1,,102.14,,,,,,Cloudy
2012-07-24 03:00,2012,7,24,03:00,,14.4,,9.6,,73,,,,0,,24.1,,102.11,,,,,,Cloudy
2012-07-24 04:00,2012,7,24,04:00,,14.3,,9.6,,73,,,,0,,24.1,,102.09,,,,,,Cloudy
2012-07-24 05:00,2012,7,24,05:00,,14.1,,9.7,,75,,,,0,,24.1,,102.08,,,,,,Cloudy
2012-07-24 06:00,2012,7,24,06:00,,14.5,,9.2,,70,,20,,4,,32.2,,102.08,,,,,,Cloudy
2012-07-24 07:00,2012,7,24,07:00,,14.9,,9.4,,70,,18,,4,,24.1,,102.1,,,,,,Cloudy
2012-07-24 08:00,2012,7,24,08:00,,15.5,,9.5,,67,,23,,6,,24.1,,102.09,,,,,,Cloudy
2012-07-24 09:00,2012,7,24,09:00,,16.3,,10.2,,67,,24,,7,,24.1,,102.06,,,,,,Cloudy
2012-07-24 10:00,2012,7,24,10:00,,17,,10.3,,65,,25,,9,,24.1,,102.03,,,,,,Mostly Cloudy
2012-07-24 11:00,2012,7,24,11:00,,17.4,,10.6,,64,,28,,13,,24.1,,101.99,,,,,,Mostly Cloudy
2012-07-24 12:00,2012,7,24,12:00,,18.4,,11.3,,63,,28,,17,,24.1,,101.97,,,,,,Mainly Clear
2012-07-24 13:00,2012,7,24,13:00,,18.2,,11.5,,65,,28,,15,,24.1,,101.91,,,,,,Mostly Cloudy
2012-07-24 14:00,2012,7,24,14:00,,19.2,,12.3,,64,,29,,19,,24.1,,101.86,,,,,,Mostly Cloudy
2012-07-24 15:00,2012,7,24,15:00,,19.3,,12,,63,,31,,19,,24.1,,101.82,,,,,,Mostly Cloudy
2012-07-24 16:00,2012,7,24,16:00,,19.5,,11.8,,61,,30,,20,,32.2,,101.76,,,,,,Mainly Clear
2012-07-24 17:00,2012,7,24,17:00,,19.2,,11.5,,61,,29,,22,,32.2,,101.7,,,,,,Mainly Clear
2012-07-24 18:00,2012,7,24,18:00,,18.9,,11.9,,64,,30,,20,,32.2,,101.64,,,,,,Mainly Clear
2012-07-24 19:00,2012,7,24,19:00,,18.2,,12,,67,,31,,17,,32.2,,101.61,,,,,,Mainly Clear
2012-07-24 20:00,2012,7,24,20:00,,17,,11.1,,68,,31,,15,,32.2,,101.59,,,,,,Mainly Clear
2012-07-24 21:00,2012,7,24,21:00,,16.8,,11.2,,70,,31,,15,,32.2,,101.62,,,,,,Mainly Clear
2012-07-24 22:00,2012,7,24,22:00,,17.1,,11.7,,71,,33,,13,,32.2,,101.61,,,,,,Clear
2012-07-24 23:00,2012,7,24,23:00,,16.7,,10.6,,67,,36,,6,,32.2,,101.61,,,,,,Clear
2012-07-25 00:00,2012,7,25,00:00,,15.6,,10.7,,73,,,,0,,32.2,,101.58,,,,,,Clear
2012-07-25 01:00,2012,7,25,01:00,,15.6,,11,,74,,,,0,,32.2,,101.59,,,,,,Clear
2012-07-25 02:00,2012,7,25,02:00,,14.6,,10.2,,75,,,,0,,32.2,,101.59,,,,,,Clear
2012-07-25 03:00,2012,7,25,03:00,,14.5,,10.4,,76,,,,0,,32.2,,101.6,,,,,,Mainly Clear
2012-07-25 04:00,2012,7,25,04:00,,14,,10.2,,78,,14,,4,,32.2,,101.63,,,,,,Mainly Clear
2012-07-25 05:00,2012,7,25,05:00,,14.1,,10.4,,78,,,,0,,32.2,,101.64,,,,,,Mainly Clear
2012-07-25 06:00,2012,7,25,06:00,,16.1,,11.7,,75,,,,0,,48.3,,101.66,,,,,,Mainly Clear
2012-07-25 07:00,2012,7,25,07:00,,17.1,,12.2,,73,,29,,6,,48.3,,101.69,,,,,,Mainly Clear
2012-07-25 08:00,2012,7,25,08:00,,18.3,,12.7,,70,,30,,13,,48.3,,101.68,,,,,,Mainly Clear
2012-07-25 09:00,2012,7,25,09:00,,18.6,,12.7,,69,,30,,17,,48.3,,101.68,,,,,,Mainly Clear
2012-07-25 10:00,2012,7,25,10:00,,18.6,,12.6,,68,,30,,24,,48.3,,101.65,,,,,,Mainly Clear
2012-07-25 11:00,2012,7,25,11:00,,19.2,,12.5,,65,,30,,22,,48.3,,101.63,,,,,,Mainly Clear
2012-07-25 12:00,2012,7,25,12:00,,20.9,,13.2,,61,,29,,15,,48.3,,101.58,,,,,,Clear
2012-07-25 13:00,2012,7,25,13:00,,20.9,,13.5,,63,,30,,15,,48.3,,101.54,,,,,,Mainly Clear
2012-07-25 14:00,2012,7,25,14:00,,21.1,,13.3,,61,,29,,13,,48.3,,101.46,,,,,,Mainly Clear
2012-07-25 15:00,2012,7,25,15:00,,21.1,,13.8,,63,,30,,13,,48.3,,101.44,,,,,,Mainly Clear
2012-07-25 16:00,2012,7,25,16:00,,21.6,,13.4,,60,,29,,11,,48.3,,101.39,,25,,,,Mainly Clear
2012-07-25 17:00,2012,7,25,17:00,,21.5,,13.2,,59,,28,,9,,48.3,,101.32,,,,,,Mainly Clear
2012-07-25 18:00,2012,7,25,18:00,,21.5,,12.7,,57,,31,,7,,48.3,,101.27,,,,,,Mainly Clear
2012-07-25 19:00,2012,7,25,19:00,,20,,12.3,,61,,27,,6,,48.3,,101.27,,,,,,Mainly Clear
2012-07-25 20:00,2012,7,25,20:00,,19.5,,13.1,,66,,21,,9,,48.3,,101.29,,,,,,Mainly Clear
2012-07-25 21:00,2012,7,25,21:00,,19,,12.5,,66,,20,,4,,48.3,,101.32,,,,,,Mainly Clear
2012-07-25 22:00,2012,7,25,22:00,,18.5,,12.4,,68,,,,0,,48.3,,101.31,,,,,,Mainly Clear
2012-07-25 23:00,2012,7,25,23:00,,17.7,,12,,69,,,,0,,48.3,,101.33,,,,,,Mainly Clear
2012-07-26 00:00,2012,7,26,00:00,,16.9,,12.3,,74,,,,0,,48.3,,101.32,,,,,,Clear
2012-07-26 01:00,2012,7,26,01:00,,17.2,,12.5,,74,,,,0,,48.3,,101.32,,,,,,Clear
2012-07-26 02:00,2012,7,26,02:00,,15.7,,11.7,,77,,9,,6,,48.3,,101.36,,,,,,Clear
2012-07-26 03:00,2012,7,26,03:00,,15.2,,11.3,,78,,10,,9,,48.3,,101.37,,,,,,Clear
2012-07-26 04:00,2012,7,26,04:00,,14.7,,10.7,,77,,9,,7,,48.3,,101.37,,,,,,Mainly Clear
2012-07-26 05:00,2012,7,26,05:00,,15.2,,11,,76,,11,,9,,48.3,,101.39,,,,,,Mainly Clear
2012-07-26 06:00,2012,7,26,06:00,,16.6,,11.8,,73,,11,,9,,48.3,,101.42,,,,,,Mainly Clear
2012-07-26 07:00,2012,7,26,07:00,,18.4,,12.1,,67,,11,,9,,48.3,,101.44,,,,,,Mainly Clear
2012-07-26 08:00,2012,7,26,08:00,,20.2,,12.4,,61,,13,,11,,48.3,,101.46,,,,,,Mainly Clear
2012-07-26 09:00,2012,7,26,09:00,,21.3,,12.6,,58,,14,,9,,48.3,,101.45,,,,,,Clear
2012-07-26 10:00,2012,7,26,10:00,,22.4,,13,,55,,22,,15,,48.3,,101.42,,25,,,,Mainly Clear
2012-07-26 11:00,2012,7,26,11:00,,22.9,,13.7,,56,,22,,17,,48.3,,101.38,,26,,,,Mainly Clear
2012-07-26 12:00,2012,7,26,12:00,,23,,13.8,,56,,22,,19,,48.3,,101.35,,26,,,,Mainly Clear
2012-07-26 13:00,2012,7,26,13:00,,24.1,,14.1,,54,,23,,17,,48.3,,101.3,,28,,,,Mainly Clear
2012-07-26 14:00,2012,7,26,14:00,,24.2,,14.7,,55,,25,,15,,48.3,,101.24,,28,,,,Mainly Clear
2012-07-26 15:00,2012,7,26,15:00,,24.5,,14.5,,54,,25,,13,,48.3,,101.2,,28,,,,Mainly Clear
2012-07-26 16:00,2012,7,26,16:00,,25.8,,14.2,,49,,23,,13,,48.3,,101.14,,29,,,,Mainly Clear
2012-07-26 17:00,2012,7,26,17:00,,24.9,,13.6,,49,,21,,19,,48.3,,101.1,,28,,,,Mainly Clear
2012-07-26 18:00,2012,7,26,18:00,,24.4,,13,,49,,21,,7,,48.3,,101.08,,27,,,,Clear
2012-07-26 19:00,2012,7,26,19:00,,22.4,,13.2,,56,,12,,13,,48.3,,101.1,,25,,,,Clear
2012-07-26 20:00,2012,7,26,20:00,,20.4,,12.2,,59,,10,,13,,48.3,,101.14,,,,,,Mainly Clear
2012-07-26 21:00,2012,7,26,21:00,,18.8,,12,,65,,10,,15,,48.3,,101.17,,,,,,Mainly Clear
2012-07-26 22:00,2012,7,26,22:00,,18.8,,12.7,,68,,11,,15,,48.3,,101.17,,,,,,Mainly Clear
2012-07-26 23:00,2012,7,26,23:00,,17.8,,12,,69,,11,,15,,48.3,,101.17,,,,,,Clear
2012-07-27 00:00,2012,7,27,00:00,,17.3,,11.2,,67,,13,,17,,48.3,,101.21,,,,,,Mainly Clear
2012-07-27 01:00,2012,7,27,01:00,,16.9,,10.4,,66,,12,,22,,48.3,,101.23,,,,,,Mainly Clear
2012-07-27 02:00,2012,7,27,02:00,,15.7,,9.9,,68,,11,,17,,48.3,,101.25,,,,,,Mainly Clear
2012-07-27 03:00,2012,7,27,03:00,,15.4,,10,,70,,11,,19,,48.3,,101.29,,,,,,Mainly Clear
2012-07-27 04:00,2012,7,27,04:00,,14.6,,9.5,,71,,11,,19,,48.3,,101.34,,,,,,Mainly Clear
2012-07-27 05:00,2012,7,27,05:00,,14.2,,9.1,,71,,11,,20,,48.3,,101.37,,,,,,Mainly Clear
2012-07-27 06:00,2012,7,27,06:00,,14.6,,9.4,,71,,10,,24,,48.3,,101.43,,,,,,Mostly Cloudy
2012-07-27 07:00,2012,7,27,07:00,,15.7,,10.1,,69,,11,,28,,48.3,,101.51,,,,,,Mostly Cloudy
2012-07-27 08:00,2012,7,27,08:00,,16,,9.9,,67,,11,,28,,32.2,,101.58,,,,,,Cloudy
2012-07-27 09:00,2012,7,27,09:00,,15.9,,9.8,,67,,11,,26,,32.2,,101.61,,,,,,Cloudy
2012-07-27 10:00,2012,7,27,10:00,,16.4,,9.9,,65,,11,,26,,24.1,,101.63,,,,,,Cloudy
2012-07-27 11:00,2012,7,27,11:00,,17,,10.1,,64,,12,,26,,24.1,,101.67,,,,,,Cloudy
2012-07-27 12:00,2012,7,27,12:00,,17.5,,10,,61,,13,,24,,24.1,,101.7,,,,,,Cloudy
2012-07-27 13:00,2012,7,27,13:00,,17.6,,9.7,,60,,12,,22,,24.1,,101.73,,,,,,Cloudy
2012-07-27 14:00,2012,7,27,14:00,,18.4,,10,,58,,14,,26,,24.1,,101.73,,,,,,Cloudy
2012-07-27 15:00,2012,7,27,15:00,,19,,10.3,,57,,14,,24,,24.1,,101.72,,,,,,Cloudy
2012-07-27 16:00,2012,7,27,16:00,,18.9,,10.4,,58,,14,,20,,24.1,,101.69,,,,,,Mostly Cloudy
2012-07-27 17:00,2012,7,27,17:00,,19.4,,10.4,,56,,11,,26,,24.1,,101.68,,,,,,Mostly Cloudy
2012-07-27 18:00,2012,7,27,18:00,,18.4,,10.4,,60,,13,,24,,24.1,,101.69,,,,,,Mostly Cloudy
2012-07-27 19:00,2012,7,27,19:00,,17.5,,10.2,,62,,11,,24,,24.1,,101.71,,,,,,Mostly Cloudy
2012-07-27 20:00,2012,7,27,20:00,,17,,10.1,,64,,10,,24,,24.1,,101.75,,,,,,Mostly Cloudy
2012-07-27 21:00,2012,7,27,21:00,,16.6,,10,,65,,11,,22,,24.1,,101.82,,,,,,Cloudy
2012-07-27 22:00,2012,7,27,22:00,,16.1,,9.6,,65,,10,,24,,24.1,,101.82,,,,,,Cloudy
2012-07-27 23:00,2012,7,27,23:00,,15.9,,9.4,,65,,12,,22,,24.1,,101.86,,,,,,Mostly Cloudy
2012-07-28 00:00,2012,7,28,00:00,,15.8,,9.6,,67,,12,,19,,24.1,,101.88,,,,,,Mostly Cloudy
2012-07-28 01:00,2012,7,28,01:00,,15.1,,9.3,,68,,11,,22,,24.1,,101.91,,,,,,Mostly Cloudy
2012-07-28 02:00,2012,7,28,02:00,,15.3,,9.3,,67,,12,,20,,24.1,,101.91,,,,,,Mostly Cloudy
2012-07-28 03:00,2012,7,28,03:00,,14.7,,9.1,,69,,10,,19,,24.1,,101.94,,,,,,Mainly Clear
2012-07-28 04:00,2012,7,28,04:00,,14.4,,9,,70,,9,,20,,24.1,,101.95,,,,,,Mainly Clear
2012-07-28 05:00,2012,7,28,05:00,,15.3,,9.1,,66,,12,,19,,32.2,,101.96,,,,,,Mostly Cloudy
2012-07-28 06:00,2012,7,28,06:00,,14.9,,9.1,,68,,10,,17,,32.2,,102.01,,,,,,Mainly Clear
2012-07-28 07:00,2012,7,28,07:00,,16.1,,10,,67,,11,,17,,32.2,,102.05,,,,,,Mostly Cloudy
2012-07-28 08:00,2012,7,28,08:00,,16.8,,9.9,,64,,12,,19,,32.2,,102.05,,,,,,Mostly Cloudy
2012-07-28 09:00,2012,7,28,09:00,,18.2,,10.3,,60,,12,,15,,32.2,,102.09,,,,,,Mostly Cloudy
2012-07-28 10:00,2012,7,28,10:00,,19.3,,10.2,,56,,17,,15,,32.2,,102.1,,,,,,Mainly Clear
